datum_ujeda,rasa,pol,sterilisan,distrikt,poštanski_broj
2017-03-18,Shih Tzu,Mužjak,Ne,Bronks,10452
2017-03-19,Shih Tzu,Nepoznato,Ne,Bronks,10467
2017-03-19,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-03-18,Poodle-Standard,Ženka,Ne,Bronks,10463
2017-03-20,American Staffordshire Terrier,Mužjak,Ne,Bronks,10460
2017-03-20,American Pit Bull Mix - Pit Bull Mix,Mužjak,Da,Bronks,10451
2017-03-19,Pit Bull,Mužjak,Ne,Bronks,10458
2017-03-21,Pit Bull,Mužjak,Ne,Bronks,10472
2017-03-26,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-03-24,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-03-24,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-03-18,Yorkshire - Shih Tzu Mix,Mužjak,Da,Bronks,10473
2017-03-27,Pit Bull,Nepoznato,Ne,Bronks,10452
2017-03-27,Shih Tzu,Nepoznato,Ne,Bronks,NA
2017-03-28,Poodle-Standard,Mužjak,Ne,Bronks,10469
2017-03-24,Siberian Husky,Nepoznato,Ne,Bronks,10473
2017-03-31,Cocker Spaniel,Ženka,Ne,Bronks,10459
2017-03-20,Pit Bull,Nepoznato,Ne,Bronks,10456
2017-03-31,Jack Russell X,Ženka,Ne,Bronks,10474
2017-03-18,Poodle-Standard,Ženka,Da,Bronks,10462
2017-04-03,Pit Bull,Ženka,Ne,Bronks,10461
2017-04-03,Labrador Retriever Crossbreed,Mužjak,Ne,Bronks,10466
2017-04-06,Poodle-Standard,Ženka,Ne,Bronks,10458
2017-04-05,Pit Bull,Mužjak,Ne,Bronks,10459
2017-04-07,American Pit Bull Terrier-Pit Bull,Mužjak,Da,Bronks,10469
2017-04-09,Coonhound-Treeing Walker,Mužjak,Da,Bronks,10462
2017-04-05,Poodle-Standard,Mužjak,Ne,Bronks,10468
2017-04-08,Pit Bull,Ženka,Ne,Bronks,NA
2017-04-11,Cocker Spaniel,Mužjak,Ne,Bronks,10460
2017-04-10,Shih Tzu,Mužjak,Da,Bronks,10461
2017-04-13,Shih Tzu,Ženka,Ne,Bronks,10462
2017-04-14,Maltese,Ženka,Da,Bronks,NA
2017-04-16,Chihuahua,Mužjak,Ne,Bronks,10473
2017-04-15,Hatchie,Mužjak,Ne,Bronks,NA
2017-04-13,German Shepherd,Mužjak,Da,Bronks,NA
2017-04-15,Pit Bull,Nepoznato,Ne,Bronks,10459
2017-04-22,American Pit Bull Mix - Pit Bull Mix,Mužjak,Da,Bronks,10469
2017-04-18,Pit Bull,Mužjak,Da,Bronks,10473
2017-04-17,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,NA
2017-04-17,Pit Bull,Ženka,Da,Bronks,10453
2017-04-23,German Shepherd,Nepoznato,Ne,Bronks,10462
2017-04-25,Jack Russ,Mužjak,Ne,Bronks,10453
2017-04-14,Pit Bull,Nepoznato,Ne,Bronks,10459
2017-04-17,Yorkshire Terrier Crossbreed,Mužjak,Da,Bronks,10473
2017-04-21,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-04-22,Pit Bull,Mužjak,Ne,Bronks,10468
2017-04-21,Shih Tzu,Mužjak,Ne,Bronks,NA
2017-04-19,Chihuahua,Ženka,Ne,Bronks,10452
2017-04-21,Shih Tzu,Mužjak,Ne,Bronks,10467
2017-04-15,Cotton De Tulear,Nepoznato,Ne,Bronks,10471
2017-04-24,Pit Bull,Nepoznato,Ne,Bronks,10072
2017-04-20,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10460
2017-04-24,Lhasa Apso,Ženka,Ne,Bronks,10455
2017-04-30,Pit Bull,Mužjak,Ne,Bronks,10462
2017-04-29,American Pit Bull Mix - Pit Bull Mix,Mužjak,Da,Bronks,10453
2017-05-03,Papillon,Ženka,Ne,Bronks,10462
2017-05-03,Pit Bull,Mužjak,Ne,Bronks,10473
2017-05-01,Pit Bull,Nepoznato,Ne,Bronks,10458
2017-04-29,Shih Tzu,Mužjak,Da,Bronks,10473
2017-04-23,Terr & Lab,Mužjak,Da,Bronks,10463
2017-04-25,Cocker Spaniel,Mužjak,Ne,Bronks,10453
2017-04-30,Pit Bull,Mužjak,Ne,Bronks,10458
2017-04-29,Pug,Nepoznato,Ne,Bronks,10466
2017-05-08,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10468
2017-05-05,American Staffordshire Terrier,Ženka,Ne,Bronks,10460
2017-04-30,Pit Bull,Nepoznato,Ne,Bronks,10462
2017-04-24,American Pit Bull Terrier-Pit Bull,Nepoznato,Ne,Bronks,10462
2017-05-10,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10468
2017-05-10,Pit Bull,Nepoznato,Ne,Bronks,10451
2017-05-09,Siberian Husky,Ženka,Ne,Bronks,10457
2017-05-10,Maltese,Mužjak,Da,Bronks,NA
2017-05-12,Stafford -Smar Bully Pit Bull,Mužjak,Ne,Bronks,10470
2017-05-11,Pit Bull,Mužjak,Ne,Bronks,NA
2017-05-11,Pug & (2) Shih Tzu Mix,Nepoznato,Ne,Bronks,10456
2017-05-15,Shepherd,Nepoznato,Ne,Bronks,NA
2017-05-13,Siberian Husky,Mužjak,Ne,Bronks,10456
2017-05-13,Rottweiler,Nepoznato,Ne,Bronks,10472
2017-05-15,Pit Bull,Ženka,Ne,Bronks,10461
2017-05-12,Terrier,Nepoznato,Ne,Bronks,NA
2017-05-08,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10468
2017-05-16,Cocker Spaniel,Ženka,Ne,Bronks,10458
2017-05-14,Pit Bull,Nepoznato,Ne,Bronks,10461
2017-05-12,Pit Bull,Ženka,Ne,Bronks,10462
2017-05-11,Pit Bull,Mužjak,Ne,Bronks,10462
2017-05-17,Pit Bull,Ženka,Da,Bronks,10461
2017-05-18,Yorkshire Terrier,Nepoznato,Ne,Bronks,NA
2017-05-17,Labrador Retriever Crossbreed,Mužjak,Da,Bronks,10473
2017-05-15,Pit Bull,Ženka,Da,Bronks,10472
2017-05-15,Pit Bull,Mužjak,Ne,Bronks,10472
2017-05-22,Pit Bull,Nepoznato,Ne,Bronks,10453
2017-05-11,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10472
2017-05-18,Havanese,Mužjak,Ne,Bronks,NA
2017-05-21,Pit Bull,Nepoznato,Ne,Bronks,10456
2017-05-20,Cocker Spaniel Crossbreed,Mužjak,Ne,Bronks,10460
2017-05-19,Yorkshire Terrier,Mužjak,Da,Bronks,10471
2017-05-13,Rottweiler,Nepoznato,Ne,Bronks,10472
2017-05-24,Shih Tzu,Mužjak,Ne,Bronks,NA
2017-05-06,Pit Bull,Nepoznato,Ne,Bronks,10472
2017-05-20,Chihuahua,Nepoznato,Ne,Bronks,10451
2017-05-25,Maltese,Nepoznato,Ne,Bronks,NA
2017-05-26,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-05-24,Chihuahua,Nepoznato,Ne,Bronks,10467
2017-05-24,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-05-30,Pit Bull,Nepoznato,Ne,Bronks,10456
2017-05-29,Chow Chow,Mužjak,Ne,Bronks,10453
2017-05-31,Chihuahua,Mužjak,Da,Bronks,10463
2017-05-28,Pit Bull,Mužjak,Ne,Bronks,10472
2017-05-25,Pit Bull,Nepoznato,Ne,Bronks,10462
2017-05-26,Pit Bull,Mužjak,Da,Bronks,10473
2017-05-24,Bichon Frise,Nepoznato,Ne,Bronks,NA
2017-05-19,Boxer,Mužjak,Ne,Bronks,10462
2017-05-31,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-05-28,Pit Bull Mix,Mužjak,Ne,Bronks,10472
2017-05-27,Chihuahua,Mužjak,Ne,Bronks,NA
2017-05-12,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-05-05,Shih Tzu,Mužjak,Ne,Bronks,10458
2017-06-06,Alaskan Husky Mix,Nepoznato,Ne,Bronks,10453
2017-06-03,German Shepherd Crossbreed,Mužjak,Ne,Bronks,10466
2017-06-08,Chihuahua,Mužjak,Da,Bronks,10458
2017-06-04,Labrador Retriever Crossbreed,Mužjak,Da,Bronks,10469
2017-05-31,Shih Tzu,Mužjak,Ne,Bronks,NA
2017-05-31,Pit Bull,Nepoznato,Ne,Bronks,10462
2017-06-02,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-06-08,Pit Bull,Mužjak,Ne,Bronks,10466
2017-06-03,Labrador Retriever Crossbreed,Mužjak,Da,Bronks,10466
2017-06-06,Labrador Retriever Crossbreed,Mužjak,Da,Bronks,10466
2017-06-09,Chihuahua,Nepoznato,Ne,Bronks,10463
2017-06-11,Pit Bull,Nepoznato,Ne,Bronks,10453
2017-06-11,Chihuahua,Mužjak,Ne,Bronks,10456
2017-06-11,Yorkshire Terrier,Mužjak,Ne,Bronks,10451
2017-06-12,Pit Bull,Ženka,Ne,Bronks,10467
2017-06-14,Beauceron Mix,Mužjak,Da,Bronks,10453
2017-06-14,Beauceron X,Mužjak,Da,Bronks,10453
2017-06-14,Shih Tzu,Nepoznato,Ne,Bronks,10466
2017-06-16,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-06-20,American Pit Bull Terrier-Pit Bull,Mužjak,Ne,Bronks,10452
2017-06-11,Pit Bull,Mužjak,Da,Bronks,10466
2017-06-21,Shih Tzu,Ženka,Ne,Bronks,NA
2017-06-20,Pit Bull,Nepoznato,Ne,Bronks,10470
2017-06-20,Cocker Spaniel,Nepoznato,Ne,Bronks,10472
2017-06-15,Pit Bull,Ženka,Da,Bronks,10467
2017-06-21,Akita,Mužjak,Ne,Bronks,10469
2017-06-22,Pit Bull,Mužjak,Ne,Bronks,10467
2017-06-22,Pomeranian,Mužjak,Ne,Bronks,10457
2017-06-26,American Pit Bull Terrier-Pit Bull,Ženka,Ne,Bronks,10458
2017-06-22,Maltese,Ženka,Ne,Bronks,10467
2017-06-13,Pit Bull,Nepoznato,Ne,Bronks,10455
2017-06-26,Poodle Min-Shih Tzu,Mužjak,Da,Bronks,10452
2017-06-28,German Shepherd,Mužjak,Ne,Bronks,10467
2017-06-28,Shih Tzu,Nepoznato,Ne,Bronks,10465
2017-06-28,Shih Tzu,Nepoznato,Ne,Bronks,NA
2017-06-26,Shih Tzu,Mužjak,Ne,Bronks,10472
2017-06-24,Pit Bull,Mužjak,Ne,Bronks,10466
2017-06-24,Shih Tzu,Ženka,Da,Bronks,10453
2017-06-19,Labrador Retriever,Ženka,Ne,Bronks,10461
2017-06-16,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10469
2017-07-03,Pit Bull,Nepoznato,Ne,Bronks,10460
2017-07-01,Poodle-Standard,Nepoznato,Ne,Bronks,NA
2017-06-29,Yorkshire Terrier,Mužjak,Ne,Bronks,10472
2017-07-02,Shih Tzu,Mužjak,Ne,Bronks,10472
2017-06-28,Rhodesian Ridgeback,Mužjak,Da,Bronks,NA
2017-07-01,Yorkshire Terrier,Nepoznato,Ne,Bronks,10472
2017-07-03,Yorkshire Terrier,Nepoznato,Ne,Bronks,10459
2017-06-24,American Pit Bull Terrier-Pit Bull,Nepoznato,Ne,Bronks,10465
2017-07-01,Pomeranian,Nepoznato,Ne,Bronks,10462
2017-07-01,Chihuahua,Ženka,Da,Bronks,10465
2017-07-09,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,NA
2017-07-09,Pit Bull,Mužjak,Ne,Bronks,NA
2017-06-26,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-07-07,Yorkie Maltese Mix,Mužjak,Ne,Bronks,10462
2017-07-08,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10465
2017-07-09,American Pit Bull Terrier-Pit Bull,Ženka,Ne,Bronks,10466
2017-07-10,Jack Russ,Ženka,Ne,Bronks,10460
2017-07-01,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,NA
2017-07-11,American Pit Bull Terrier-Pit Bull,Nepoznato,Ne,Bronks,10453
2017-07-04,Beagle,Mužjak,Da,Bronks,10475
2017-07-03,Mixed-Other,Nepoznato,Ne,Bronks,NA
2017-07-11,Cane Corso,Mužjak,Ne,Bronks,10462
2017-07-10,Lhasa Apso,Mužjak,Da,Bronks,10463
2017-07-09,Shih Tzu,Mužjak,Ne,Bronks,10458
2017-07-13,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10462
2017-07-12,American Bully,Mužjak,Ne,Bronks,10463
2017-07-07,Pit Bull,Mužjak,Ne,Bronks,10472
2017-07-12,Chihuahua,Nepoznato,Ne,Bronks,10459
2017-07-14,American Pit Bull Mix - Pit Bull Mix,Nepoznato,Ne,Bronks,10473
2017-07-15,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-07-17,Pit Bull,Nepoznato,Ne,Bronks,10455
2017-07-15,Pit Bull,Mužjak,Ne,Bronks,10455
2017-07-16,Pit Bull,Nepoznato,Ne,Bronks,10457
2017-07-14,Pit Bull,Ženka,Ne,Bronks,10467
2017-07-19,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-07-14,German Shepherd,Mužjak,Da,Bronks,10459
2017-07-21,American Pit Bull Terrier-Pit Bull,Mužjak,Ne,Bronks,10469
2017-07-22,Pit Bull,Mužjak,Ne,Bronks,10469
2017-07-01,Pit Bull,Nepoznato,Ne,Bronks,10460
2017-07-14,Poodle-Standard,Nepoznato,Ne,Bronks,10465
2017-07-23,Mastiff-Bull,Nepoznato,Ne,Bronks,10453
2017-07-22,Pit Bull,Nepoznato,Ne,Bronks,10470
2017-07-17,American Pit Bull Mix - Pit Bull Mix,Nepoznato,Ne,Bronks,10472
2017-07-22,Pit Bull,Mužjak,Da,Bronks,10462
2017-07-22,Maltese,Nepoznato,Ne,Bronks,10463
2017-07-22,Siberian Husky,Nepoznato,Ne,Bronks,NA
2017-07-24,Pit Bull,Nepoznato,Ne,Bronks,10460
2017-07-21,German Shepherd,Mužjak,Ne,Bronks,10462
2017-07-25,American Staffordshire Terrier,Mužjak,Ne,Bronks,10459
2017-07-11,Pit Bull,Nepoznato,Ne,Bronks,10453
2017-07-27,Pit Bull,Mužjak,Da,Bronks,10465
2017-07-31,Bull Dog-English,Mužjak,Ne,Bronks,10472
2017-08-01,Havanese,Mužjak,Ne,Bronks,10463
2017-08-01,Labrador Retriever Crossbreed,Mužjak,Da,Bronks,10467
2017-07-24,American Pit Bull Terrier-Pit Bull,Ženka,Da,Bronks,10472
2017-07-30,Pit Bull,Mužjak,Ne,Bronks,10466
2017-07-28,Pit Bull,Mužjak,Ne,Bronks,10458
2017-08-01,Pit Bull,Nepoznato,Ne,Bronks,10463
2017-07-23,Pit Bull,Nepoznato,Ne,Bronks,10456
2017-07-30,German Shepherd,Nepoznato,Ne,Bronks,NA
2017-08-03,Pit Bull,Mužjak,Da,Bronks,10473
2017-08-05,Cocker Spaniel,Nepoznato,Ne,Bronks,10473
2017-08-07,German Shepherd,Mužjak,Ne,Bronks,10463
2017-08-06,Pit Bull,Nepoznato,Ne,Bronks,10469
2017-08-05,Pit Bull,Nepoznato,Ne,Bronks,10471
2017-08-04,Pit Bull,Mužjak,Ne,Bronks,10466
2017-08-06,Dalmatian,Ženka,Da,Bronks,10458
2017-08-04,Pit Bull,Ženka,Da,Bronks,10456
2017-07-27,Pit Bull,Mužjak,Ne,Bronks,10457
2017-08-09,American Pit Bull Terrier-Pit Bull,Mužjak,Ne,Bronks,10458
2017-08-06,Bull Terrier,Mužjak,Da,Bronks,10463
2017-08-08,Cocker Spaniel,Nepoznato,Ne,Bronks,10466
2017-08-09,Mastiff-Bull,Mužjak,Da,Bronks,10466
2017-08-09,Yorkshire Terrier,Mužjak,Ne,Bronks,10454
2017-08-09,Pit Bull,Ženka,Da,Bronks,10461
2017-07-22,Pit Bull,Nepoznato,Ne,Bronks,10452
2017-08-08,Yorkshire Terrier,Nepoznato,Ne,Bronks,10469
2017-08-01,Shih Tzu,Mužjak,Ne,Bronks,10458
2017-08-05,Pit Bull,Nepoznato,Ne,Bronks,10467
2017-08-10,Pit Bull,Nepoznato,Ne,Bronks,10458
2017-08-12,Mixed Breed,Mužjak,Ne,Bronks,10452
2017-08-12,Poodle-Miniature,Mužjak,Ne,Bronks,10452
2017-08-10,Pit Bull,Nepoznato,Ne,Bronks,10456
2017-08-10,Maltese,Nepoznato,Ne,Bronks,10466
2017-07-30,Pit Bull,Nepoznato,Ne,Bronks,10457
2017-08-11,American Pit Bull Terrier-Pit Bull,Mužjak,Ne,Bronks,10453
2017-08-08,German Shepherd,Mužjak,Ne,Bronks,10457
2017-08-07,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-08-16,Pit Bull,Mužjak,Ne,Bronks,10466
2017-08-15,Pit Bull,Nepoznato,Ne,Bronks,10453
2017-08-08,Pit Bull,Ženka,Da,Bronks,10455
2017-08-13,Chihuahua,Nepoznato,Ne,Bronks,NA
2017-08-08,Poodle-Miniature,Nepoznato,Ne,Bronks,NA
2017-08-16,Rottweiler,Mužjak,Ne,Bronks,10461
2017-08-16,Lhasa Apso,Mužjak,Ne,Bronks,NA
2017-08-16,Rottweiler,Nepoznato,Ne,Bronks,10462
2017-08-17,Bull Dog,Mužjak,Ne,Bronks,10467
2017-08-20,Bull Terrier,Mužjak,Da,Bronks,10473
2017-08-09,Poodle-Miniature,Mužjak,Ne,Bronks,10469
2017-08-19,Pit Bull,Ženka,Ne,Bronks,NA
2017-08-22,Siberian Husky,Mužjak,Ne,Bronks,10473
2017-08-23,Jack Russ,Mužjak,Ne,Bronks,10458
2017-08-23,Shih Tzu,Nepoznato,Ne,Bronks,10451
2017-08-25,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10473
2017-08-25,German Shepherd,Nepoznato,Ne,Bronks,10465
2017-08-26,Terr X,Mužjak,Ne,Bronks,10453
2017-08-24,Pit Bull,Nepoznato,Ne,Bronks,10459
2017-08-29,American Pit Bull Mix - Pit Bull Mix,Ženka,Da,Bronks,10466
2017-08-26,Saint Bernard,Mužjak,Ne,Bronks,10471
2017-08-28,Labrador Retriever,Nepoznato,Ne,Bronks,NA
2017-08-22,Pit Bull,Nepoznato,Ne,Bronks,10454
2017-08-27,Pit Bull,Nepoznato,Ne,Bronks,10470
2017-08-31,Pit Bull,Nepoznato,Ne,Bronks,10473
2017-08-31,N-A,Nepoznato,Ne,Bronks,10466
2017-09-01,Shetland Sheepdog,Mužjak,Da,Bronks,NA
2017-08-31,American Pit Bull Mix - Pit Bull Mix,Mužjak,Da,Bronks,10458
2017-08-31,Pit Bull,Ženka,Ne,Bronks,10457
2017-09-05,Poodle-Miniature,Mužjak,Da,Bronks,10468
2017-09-01,Pit Bull,Ženka,Ne,Bronks,10465
2017-09-01,Scottish Terrier,Mužjak,Ne,Bronks,10459
2017-09-02,Shih Tzu,Ženka,Ne,Bronks,10452
2017-09-01,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-09-04,Bull Dog,Nepoznato,Ne,Bronks,NA
2017-09-10,Beagle Crossbreed,Mužjak,Da,Bronks,10463
2017-09-04,Yorkshire Terrier,Nepoznato,Ne,Bronks,10452
2017-09-08,Pit Bull,Ženka,Ne,Bronks,10466
2017-09-10,Yorkshire Terrier Crossbreed,Mužjak,Ne,Bronks,10467
2017-07-30,Maltese,Nepoznato,Ne,Bronks,10453
2017-09-13,Pit Bull,Nepoznato,Ne,Bronks,10463
2017-09-11,Pit Bull,Ženka,Ne,Bronks,10467
2017-09-11,Pit Bull,Ženka,Da,Bronks,10467
2017-09-09,Dachshund Mix Terrier,Mužjak,Da,Bronks,NA
2017-09-09,Shepherd,Nepoznato,Ne,Bronks,NA
2017-09-10,Pit Bull,Nepoznato,Ne,Bronks,10466
2017-09-10,Pit Bull,Nepoznato,Ne,Bronks,10466
2017-09-17,Pit Bull - Shepherd Mix,Mužjak,Ne,Bronks,10467
2017-09-18,Pit Bull,Nepoznato,Ne,Bronks,10458
2017-09-18,Pit Bull,Mužjak,Ne,Bronks,10472
2017-09-18,Pit Bull,Nepoznato,Ne,Bronks,10466
2017-09-14,Yorkshire Terrier,Nepoznato,Ne,Bronks,10453
2017-09-18,Labradoodle,Mužjak,Ne,Bronks,NA
2017-09-19,American Pit Bull Mix - Pit Bull Mix,Ženka,Ne,Bronks,10451
2017-09-19,Beagle Crossbreed,Mužjak,Ne,Bronks,NA
2017-09-18,Pit Bull,Nepoznato,Ne,Bronks,10457
2017-09-19,Chihuahua,Nepoznato,Ne,Bronks,10468
2017-09-16,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10473
2017-09-16,Pit Bull,Mužjak,Ne,Bronks,10471
2017-09-16,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10453
2017-09-03,Pit Bull,Ženka,Ne,Bronks,NA
2017-09-20,American Pit Bull Mix - Pit Bull Mix,Ženka,Da,Bronks,10457
2017-09-25,Boxer,Mužjak,Ne,Bronks,10466
2017-09-19,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-09-25,Terrier Mix,Mužjak,Ne,Bronks,10467
2017-09-09,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-09-25,Poodle,Nepoznato,Ne,Bronks,NA
2017-09-27,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-09-27,Mixed-Other,Nepoznato,Ne,Bronks,10472
2017-09-30,Maltese,Ženka,Ne,Bronks,10458
2017-09-30,Bull Dog-English,Ženka,Ne,Bronks,10474
2017-09-29,Pit Bull,Ženka,Da,Bronks,NA
2017-10-03,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-09-28,Bull Dog-English,Nepoznato,Da,Bronks,10454
2017-10-05,Chihuahua Mix,Mužjak,Da,Bronks,10454
2017-09-22,Pit Bull,Mužjak,Ne,Bronks,10460
2017-10-01,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-10-07,Pit Bull,Nepoznato,Ne,Bronks,10460
2017-10-09,Terrier Mix,Ženka,Ne,Bronks,10468
2017-06-14,Poodle-Standard,Nepoznato,Ne,Bronks,10455
2017-10-02,Pit Bull,Nepoznato,Ne,Bronks,10467
2017-10-11,Pit Bull,Ženka,Ne,Bronks,NA
2017-10-13,Shih Tzu,Mužjak,Ne,Bronks,NA
2017-10-10,Maltese,Mužjak,Ne,Bronks,10459
2017-10-10,Shih Tzu,Mužjak,Ne,Bronks,10459
2017-10-11,Pit Bull,Nepoznato,Ne,Bronks,10468
2017-09-20,Pit Bull,Nepoznato,Ne,Bronks,10456
2017-10-14,Uncertain,Nepoznato,Ne,Bronks,10460
2017-10-19,Poodle-Standard,Nepoznato,Da,Bronks,10454
2017-10-22,Mixed-Other,Nepoznato,Ne,Bronks,NA
2017-10-26,Siberian Husky,Mužjak,Ne,Bronks,10453
2017-10-23,Mixed-Other,Mužjak,Ne,Bronks,10455
2017-10-24,Pit Bull,Nepoznato,Ne,Bronks,10454
2017-10-20,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-10-27,Dachshund Smooth Coat,Nepoznato,Ne,Bronks,10458
2017-10-27,Poodle-Standard,Mužjak,Ne,Bronks,10457
2017-10-28,Large Dog,Mužjak,Ne,Bronks,10467
2017-10-27,Pit Bull,Mužjak,Ne,Bronks,10432
2017-10-28,Pit Bull,Nepoznato,Ne,Bronks,10455
2017-10-28,Maltese,Nepoznato,Ne,Bronks,10452
2017-10-27,Pit Bull,Nepoznato,Ne,Bronks,10459
2017-10-29,Shih Tzu,Mužjak,Da,Bronks,10456
2017-10-28,Miniature Pinscher,Mužjak,Ne,Bronks,10462
2017-11-01,Yorkshire Terrier,Nepoznato,Ne,Bronks,10456
2017-10-28,Pit Bull,Mužjak,Da,Bronks,10462
2017-11-03,Bully,Ženka,Ne,Bronks,10460
2017-11-07,Medium Mixed Breed,Mužjak,Ne,Bronks,10453
2017-11-08,Rottweiler,Nepoznato,Ne,Bronks,NA
2017-11-11,Siberian Husky,Ženka,Da,Bronks,10460
2017-11-09,Pit Bull,Nepoznato,Ne,Bronks,10455
2017-11-05,American Pit Bull Mix - Pit Bull Mix,Mužjak,Ne,Bronks,10451
2017-11-07,Pit Bull,Nepoznato,Ne,Bronks,NA
2017-11-16,Chihuahua,Nepoznato,Ne,Bronks,10457
2017-11-10,American Pit Bull Terrier-Pit Bull,Ženka,Ne,Bronks,NA
2017-11-12,Pit Bull,Mužjak,Ne,Bronks,10469
2017-11-11,Pit Bull,Nepoznato,Ne,Bronks,10467
2017-11-15,Shih Tzu,Ženka,Ne,Bronks,10467
2017-11-15,Dachshund Smooth Coat,Ženka,Ne,Bronks,10454
2017-11-06,Yorkshire Terrier,Mužjak,Ne,Bronks,10453
2017-11-20,Pit Bull,Mužjak,Ne,Bronks,10454
2017-11-20,Pit Bull,Nepoznato,Ne,Bronks,10469
2017-11-15,Mixed-Other,Ženka,Ne,Bronks,10461
2017-11-11,Shih Tzu,Nepoznato,Ne,Bronks,10461
2017-11-17,Shih Tzu,Nepoznato,Ne,Bronks,10463
2017-11-19,Hound,Mužjak,Da,Bronks,10465
2017-11-15,Shepherd - Pit Bull Mix,Ženka,Da,Bronks,10463
2017-11-12,Pit Bull,Nepoznato,Ne,Bronks,10466
2017-11-26,Pit Bull,Mužjak,Da,Bronks,10473
2017-07-23,Shih Tzu,Nepoznato,Ne,Bronks,10452
2017-07-29,Pit Bull,Nepoznato,Ne,Bronks,10459
2017-11-25,Shih Tzu,Mužjak,Ne,Bronks,10472
2017-11-22,Pit Bull,Mužjak,Da,Bronks,10456
2017-11-28,Pit Bull,Nepoznato,Ne,Bronks,10466
2017-11-28,Chihuahua,Mužjak,Da,Bronks,10475
2017-12-01,Jack Russ,Nepoznato,Ne,Bronks,10455
2017-12-01,Pit Bull,Mužjak,Ne,Bronks,10462
2017-12-05,Pit Bull,Nepoznato,Ne,Bronks,10461
2017-12-06,Pit Bull,Nepoznato,Ne,Bronks,10469
2017-12-04,Pit Bull,Ženka,Ne,Bronks,10475
2017-12-06,Large Mixed Breed,Mužjak,Ne,Bronks,10452
2017-12-03,Pit Bull,Nepoznato,Ne,Bronks,10472
2017-12-11,German Shepherd Crossbreed,Ženka,Da,Bronks,10463
2017-12-17,Pit Bull,Mužjak,Da,Bronks,10474
